"WaterbodyID","Year","doy","CenterLatitude","Temperature","pH","lwTN","lwTP","pa"
405,1975,278,34.3625,17.7545454545455,8.59545454545455,1.12492959698548,1.1130529728229,1
406,1975,56,35.45135425,8.2025,8.49903846153846,2.39845455692928,0.0349029731626882,0
406,1975,162,35.45135425,18.0291666666667,8.48541666666667,2.04197761780155,-0.661608139638609,0
406,1975,336,35.45135425,13.8238775510204,8.0530612244898,1.82081729841532,-0.715605831967435,0
407,1975,63,33.8746293333333,10.3449358974359,8.27788461538461,2.04633542952641,1.13511316572133,0
407,1975,167,33.8746293333333,20.725,8.2125,2.148850993052,0.0151348875842701,1
407,1975,320,33.8746293333333,13.1,8.23125,1.97060276164568,0.458057558227335,0
408,1975,105,37.2766048333333,10.0089473684211,8.32631578947368,2.27180027634599,-1.06634892018737,0
408,1975,226,37.2766048333333,25.5485714285714,8.775,1.73929589969231,-0.968242137506255,0
408,1975,336,37.2766048333333,11.413125,7.93375,2.0372497525816,-1.21461253943028,0
409,1975,62,34.1530555,5.26833333333333,8.625,2.05923883436232,0.163818085229395,0
409,1975,169,34.1530555,15.325,10.1,2.11142458753289,0.609403187126984,0
410,1975,63,33.6927222,11.4827272727273,8.53636363636364,1.49962304642689,-0.424925975629051,0
410,1975,168,33.6927222,23.64,8.9,1.82034692607997,-0.342631163936797,1
410,1975,321,33.6927222,15.8857142857143,8.08095238095238,1.12492959698548,-0.367687743774136,0
411,1975,62,33.189722,12,8.39285714285714,2.32238772029023,0.270681230771757,0
411,1975,169,33.189722,20.6454545454545,8.19583333333333,1.98673214357557,0.669366651894542,1
411,1975,321,33.189722,13.9444444444444,8.37222222222222,1.80024190990939,0.961008993810105,0
501,1974,93,36.2919906666667,11.6130434782609,7.3195652173913,2.30023450644185,0.217282824670577,0
501,1974,241,36.2919906666667,25.91875,7.946875,1.88801617063641,-0.23508962233261,1
501,1974,282,36.2919906666667,19.0497142857143,7.00085714285714,1.90508815453506,-0.18536618698018,0
502,1974,84,35.1303706666667,9,7.03333333333333,3.39986315864902,3.22449997961842,0
502,1974,154,35.1303706666667,22.2,6.33,3.74629894498142,2.60845083587946,0
502,1974,288,35.1303706666667,NA,7.625,3.16082289341958,2.07140936998257,0
503,1974,86,35.1029165,11.775,6.975,1.8460898137731,0.590976017948819,0
503,1974,156,35.1029165,22.56,6.59166666666667,2.13060982825423,1.03079204061398,1
503,1974,290,35.1029165,17.81,6.64833333333333,1.85525578078718,0.477475644084436,0
504,1974,95,36.463680625,10.9285714285714,8.13571428571429,2.0515563381903,-0.521838423601395,0
504,1974,171,36.463680625,18.6964912280702,8.26140350877193,2.20677434933204,-0.863956312978192,1
504,1974,247,36.463680625,18.6772222222222,7.88472222222222,2.14635354595983,-0.576475873756252,1
504,1974,287,36.463680625,19.2675862068966,7.86137931034483,1.61356730577611,-0.694734646814566,1
505,1974,84,34.44138875,13.2363636363636,7.09444444444444,3.0708397460408,-0.0362030486639609,0
505,1974,155,34.44138875,20.4307692307692,6.77307692307692,2.40528052199968,0.421187022419008,0
505,1974,287,34.44138875,19.278125,6.865625,1.8773636065202,-0.28793210370699,0
506,1974,84,33.3284256666667,13.09,7.84,2.79263641754356,2.15133184206271,0
506,1974,155,33.3284256666667,25.3063636363636,7.38818181818182,3.37752546011062,1.87117260813539,1
506,1974,288,33.3284256666667,19.216,7.599,2.4478968241541,1.49465537078996,0
507,1974,83,34.2501851666667,12.6357142857143,7.05,1.67953786319028,-0.622617029754108,1
507,1974,154,34.2501851666667,25.5978571428571,7.62857142857143,1.61541998411165,-0.567647959632686,1
507,1974,289,34.2501851666667,19.74875,6.45708333333333,1.75252764490193,-0.0145638735604784,0
508,1974,83,33.1260186666667,14.2857142857143,6.27142857142857,2.2321626286975,0.594036932490497,0
508,1974,153,33.1260186666667,25.78,6.73333333333333,2.39910665998467,0.428204595077654,0
508,1974,289,33.1260186666667,19.4666666666667,5.5,2.25094085984171,0.85696526578934,0
509,1974,84,33.065278,12.2333333333333,8.4625,2.74116255255241,1.04529886747841,1
509,1974,154,33.065278,26.61,8.7875,3.00543504901538,1.03158177620889,1
509,1974,289,33.065278,18.816,7.866,3.13375357145137,1.37826218942263,1
510,1974,85,34.4519906666667,12.71,7.24,1.80779684692568,-0.279184942197835,1
510,1974,155,34.4519906666667,25.4833333333333,7.5125,2.04424604977618,0.253931371466527,1
510,1974,287,34.4519906666667,20.3941666666667,7.4,2.18623852512362,-0.106472244510517,1
511,1974,83,33.730926,11.2909090909091,7.01363636363636,1.76504208088934,0.097044212690003,1
511,1974,153,33.730926,25.9727272727273,7.51363636363636,2.29528579051243,0.54670158864085,1
511,1974,289,33.730926,18.8163636363636,6.2,2.02455327637443,0.366661277744146,0
512,1974,85,34.95125,11.32,6.3,1.8679486075856,0.0452123428215481,0
512,1974,157,34.95125,23.7,6.64285714285714,1.81807677754543,0.382440151824759,0
512,1974,290,34.95125,18.678,5.85,1.7227665977411,0.147902629923495,0
513,1974,95,36.3513492857143,11.5333333333333,8.03333333333333,2.14779223170376,-0.729350229223903,0
513,1974,170,36.3513492857143,19.1098039215686,8.08823529411765,2.03621674443916,-0.827732349500268,0
513,1974,246,36.3513492857143,25.5658823529412,8.26176470588235,1.97603989050734,-0.393478412914939,0
513,1974,282,36.3513492857143,19.93,8.05714285714286,1.38893792265354,-0.721017694476873,0
514,1974,84,34.5969908333333,12.0357142857143,7.06785714285714,1.64865862558738,-0.615657178819049,0
514,1974,157,34.5969908333333,23.7845,6.87,1.59351176188384,-0.539911204661087,0
514,1974,290,34.5969908333333,20.6030769230769,7.0104,1.30374852322824,-0.689231778836091,1
515,1974,95,36.6000308888889,11.5794117647059,8.08823529411765,2.56141370262923,0.199549746578021,0
515,1974,169,36.6000308888889,19.1077142857143,8.04857142857143,2.34157953620632,-0.0687684068850972,1
515,1974,247,36.6000308888889,23.625,8.0265625,1.82585891798748,-0.108629742650538,0
515,1974,283,36.6000308888889,19.4829032258065,7.92096774193548,1.92768047756365,-0.256183405392409,0
516,1974,85,35.5295835,9.93478260869565,6.64782608695652,1.52775618113547,-0.801119800445698,0
516,1974,156,35.5295835,24.1363636363636,7.12272727272727,1.57352807591122,-0.973823547344448,0
516,1974,245,35.5295835,25.5642857142857,6.79285714285714,1.44926916028128,-0.948039430188735,1
516,1974,289,35.5295835,20.06875,6.940625,1.3297240096315,-0.745098586192045,0
601,1975,72,38.305278,7.995,8.38333333333333,2.40964416528745,0.379919353918192,0
601,1975,176,38.305278,21.8166666666667,8.78333333333333,1.63119940421561,-0.209281738376736,1
601,1975,315,38.305278,16.6444444444444,7.58888888888889,1.17899681825576,-0.0912628258469894,0
602,1975,159,39.4044445,15.1,8,1.3297240096315,-0.988861424708991,0
602,1975,180,39.4044445,10.84,7.775,1.29198368164865,-0.611567193567522,0
602,1975,307,39.4044445,11.8875,7.9,1.12492959698548,-1.12239281733351,0
603,1975,84,41.0211113333333,6.55,8.44642857142857,1.8484548129046,0.957898448262693,0
603,1975,194,41.0211113333333,17.9866666666667,8.73,1.66089119402302,0.822155861123479,1
603,1975,306,41.0211113333333,11.8615384615385,8.05384615384615,1.37702072433456,0.718214957289027,0
604,1975,65,34.3868055,11.3683333333333,8.31166666666667,1.49125479675638,0.0387718945005373,0
604,1975,174,34.3868055,16.3344827586207,7.76206896551724,1.64380602192142,0.329055638966164,0
604,1975,316,34.3868055,17.2857142857143,8.09285714285714,1.1314021114911,-0.459167316638616,0
605,1975,160,37.6086113333333,16.875,8.4,1.13622915223942,0.176890166796748,0
605,1975,180,37.6086113333333,17.25,8.44642857142857,2.00148000021013,1.16993577549334,1
605,1975,308,37.6086113333333,7.90769230769231,8.70769230769231,1.31537656122335,0.132983165452386,1
606,1975,70,37.7308888,8.23787878787879,7.25,1.48387468945875,-0.79317471962782,0
606,1975,175,37.7308888,21.6,7.56153846153846,1.42994312578891,-0.600638123035332,1
606,1975,316,37.7308888,17.06,7.11,1.17803942229943,-1.04015471909654,0
607,1975,68,33.658611,10.692,9.015,3.75190120053009,2.77078710029315,0
607,1975,173,33.658611,23.4833333333333,9.025,3.72376385596744,2.6762253094088,1
607,1975,316,33.658611,18.8444444444444,9.31666666666667,3.98366126368094,2.42977559123852,1
608,1975,76,38.8985,2.71111111111111,6.96111111111111,1.17420064599227,-1.88680301791495,0
608,1975,182,38.8985,11.0666666666667,7.68333333333333,1.12492959698548,-1.48133790980679,0
608,1975,308,38.8985,11.5285714285714,7.24047619047619,1.12492959698548,-1.85485141810835,0
609,1975,71,38.4880556666667,10.8571428571429,8.30714285714286,1.66013102674962,0.182440597327396,0
609,1975,176,38.4880556666667,19.89,8.43,1.71775405591756,-0.429245636773568,1
609,1975,314,38.4880556666667,16.1083333333333,8.075,1.23595585017899,-0.30268291346514,1
610,1975,65,33.2295835,10.7,8.08,2.16102152867226,1.31038476701954,0
610,1975,173,33.2295835,19.6333333333333,8.81666666666667,2.40122306289104,2.09521235933323,1
610,1975,316,33.2295835,10.975,8.3625,2.13653050866396,1.4277961245449,0
611,1975,85,41.945833,4.60416666666667,7.89166666666667,3.11839228628988,1.73935444598782,0
611,1975,196,41.945833,13.8166666666667,7.90416666666667,2.59996994090721,1.65019590490627,1
611,1975,303,41.945833,10.8636363636364,7.19090909090909,3.12797192314669,1.8823892917404,1
614,1975,69,35.19444425,11.975,8.82083333333333,2.26315102374864,2.45515595413609,0
614,1975,175,35.19444425,19.1333333333333,8.55666666666667,2.07224907109833,2.52847154577895,1
614,1975,315,35.19444425,14.4421052631579,8.43157894736842,2.10874481817577,2.48034068606722,1
615,1975,180,37.603889,9.33333333333333,8.13333333333333,1.12492959698548,-1.27654349716077,0
615,1975,308,37.603889,4.16,7.75,1.29198368164865,-0.956071601886,0
616,1975,70,39.2180556666667,9.14545454545454,7.73181818181818,1.96571277635149,1.1862345901165,0
616,1975,176,39.2180556666667,19.9833333333333,8.075,1.4732362912537,-0.52932909533055,0
616,1975,314,39.2180556666667,13.7071428571429,8.225,1.16315080980568,-0.696725001907827,0
617,1975,71,38.0785186666667,11.0666666666667,7.63333333333333,2.64966750872728,1.05739662639309,0
617,1975,176,38.0785186666667,16.5785714285714,7.79285714285714,2.16447179086441,0.487777281199367,1
617,1975,314,38.0785186666667,15.5,7.81363636363636,1.5787912459555,0.391163323397305,0
618,1975,65,32.6256945,13.8,8.4625,2.89756802476676,0.708282068144215,0
618,1975,170,32.6256945,19.4333333333333,8.1,2.51877116374076,0.146118508129993,1
618,1975,317,32.6256945,16.7857142857143,8.01857142857143,2.44234703536921,0.895679416306312,0
619,1975,70,39.4174073333333,7.24444444444444,7.87222222222222,1.27038456984519,0.990861832957593,0
619,1975,176,39.4174073333333,18.4083333333333,9.225,2.01667921994352,-0.516257013763198,1
619,1975,314,39.4174073333333,11.2454545454545,7.7,1.12492959698548,-0.505687332273508,0
620,1975,68,35.3011113333333,11.55,8.51666666666667,2.16102152867226,0.194057970419114,0
620,1975,175,35.3011113333333,20.5444444444444,8.07777777777778,1.74474550445988,-0.0950435486868951,1
620,1975,315,35.3011113333333,13.29,7.975,1.94591014905531,0.60037378040759,0
621,1975,85,40.7749998888889,8.89294117647059,7.86960784313725,1.34628902650619,-0.157089634850706,0
621,1975,194,40.7749998888889,16.2285714285714,7.91339285714286,1.38190976280207,-0.419093265309551,0
621,1975,306,40.7749998888889,17.0104166666667,7.72083333333333,1.14832795035848,-0.398955094305656,0
622,1975,154,37.134722,18,10.1725,1.94089760723177,-0.150532234304547,0
622,1975,174,37.134722,15.1,6.95833333333333,2.35580985423134,0.899890310506374,0
622,1975,316,37.134722,13.55,6.915,1.15183704990541,-1.04015471909654,0
623,1975,160,37.778889,5.9,7.62,1.18662316599082,-0.97233212275778,0
623,1975,180,37.778889,7.26,7.56,1.16064767958756,-1.07587280169862,0
623,1975,308,37.778889,6.125,7.5,1.12492959698548,-1.05339994584656,0
624,1975,72,37.890648,9.05,8.15454545454545,1.48387468945875,-0.108040872283142,0
624,1975,175,37.890648,19.9,7.75,1.39541926889689,-0.461506498991791,0
624,1975,315,37.890648,14.3153846153846,7.84615384615385,1.34947077256633,-0.186514952184052,0
625,1975,160,38.150278,7.25,7.76666666666667,1.12492959698548,-0.934794203438712,0
626,1975,77,38.1625,2.61666666666667,6.91666666666667,1.19795473200037,-1.07587280169862,1
801,1975,126,39.9648615,3.775,8.7125,1.98031157577265,0.126962992840241,0
801,1975,237,39.9648615,15.4666666666667,8.475,1.12492959698548,-0.743738966676008,1
801,1975,282,39.9648615,9.6625,8.18125,1.8679486075856,-0.141563564321787,0
802,1975,124,39.940833,12.2285714285714,8.25714285714286,4.83007219031717,4.00011237260609,0
802,1975,237,39.940833,22.3666666666667,9.2,3.20626328681736,3.14229711063583,1
802,1975,282,39.940833,13.52,8.95,3.70721041079866,3.33416686920294,1
803,1975,237,38.4693981666667,15.4289473684211,8.00263157894737,1.62134961586337,-0.0582591784415806,1
803,1975,270,38.4693981666667,15.9321428571429,8.49107142857143,1.30562645805244,-0.467378506469013,1
804,1975,126,39.6414813333333,10,8.53333333333333,2.49055732129681,0.617237586459595,0
804,1975,233,39.6414813333333,23.225,8.38125,2.48532322967322,0.522136414911857,0
804,1975,281,39.6414813333333,13.6111111111111,8.21666666666667,2.25339484880327,0.543615446588982,0
805,1975,233,37.747778,17.4,7.9,3.05776766447344,2.09838595768077,0
806,1975,236,39.5952775,13.4,7.84,1.16938135955632,-1.24375367433778,0
807,1975,237,40.242222,11.8,6.7,1.12492959698548,-0.908818717035454,1
807,1975,282,40.242222,10.1857142857143,7.21428571428571,1.30291275218084,-0.369822216302766,1
808,1975,236,39.8607406666667,13.4142857142857,7.90357142857143,1.41098697371026,-1.14998077385234,0
808,1975,281,39.8607406666667,12.12,7.86333333333333,1.10348926574761,-1.00003472530711,0
809,1975,125,38.0625,13.6,8.1,3.18138162044062,1.3704190119616,0
809,1975,233,38.0625,21.57,8.6,3.77689033143665,2.43159377355758,1
809,1975,279,38.0625,18.3,8.9,3.74431416100204,2.32228967626838,1
810,1975,125,38.2005553333333,12.5,8.61666666666667,3.82791649613115,2.33237040679674,1
810,1975,233,38.2005553333333,23.1333333333333,8.93333333333333,4.09612076162336,2.40396770728265,1
810,1975,279,38.2005553333333,18.2,9.2,4.72099575149368,2.72944197897283,1
811,1975,125,40.232222,12.9833333333333,8.33,3.90224199357304,3.58096939483379,0
811,1975,237,40.232222,22.54,9.01,2.90142159408275,3.10492742757939,1
811,1975,282,40.232222,13.275,8.1875,4.13476647672102,3.25186562769386,1
812,1975,229,36.910754,19.72,8.145,1.41147465965019,-0.333935456969243,1
812,1975,272,36.910754,18.4625,8.04791666666667,1.30313917582044,-0.514094850758701,0
813,1975,237,40.2223146666667,10.3,6.86666666666667,1.67730422366435,-0.237270648278972,1
813,1975,282,40.2223146666667,8.9,7.28888888888889,1.2348252678087,-0.392877992602692,0
1002,1973,200,38.981111,25.4,8.4,3.63230910262554,1.90151033318717,0
1002,1973,270,38.981111,20.2,10.3,4.15637995314155,2.23001440015921,0
1005,1973,200,39.126111,26.3,9.2,3.77045944110636,2.18222373632286,0
1005,1973,270,39.126111,NA,NA,3.93652047702853,2.12465388450138,1
1007,1973,99,39.4266665,12.6,7.075,3.49347265777133,1.90843077603175,0
1007,1973,200,39.4266665,27.3,8,2.94899001100186,1.13804665420977,0
1007,1973,271,39.4266665,21.475,7.5,3.45883716110857,1.54019500969194,1
1008,1973,200,39.4375,23.7,8.15,4.29728540621879,1.23576212681534,0
1008,1973,271,39.4375,19.4,7.7,4.45875616753256,1.87809005897908,0
1009,1973,99,38.647361,13.975,8.4,3.74596842109806,0.123544186091455,0
1009,1973,200,38.647361,28.0333333333333,8.43333333333333,2.80457176809283,1.05883141865627,1
1009,1973,270,38.647361,21.7333333333333,7.7,3.60413822565885,0.287432041196572,1
1010,1973,200,38.522778,28.7,6.8,2.28238238567653,-0.382725621138675,0
1201,1973,65,30.1668055,20.8333333333333,7.7,3.38416424910592,3.31520366849518,1
1201,1973,242,30.1668055,29.4,9,3.68403440245074,2.66107505545634,1
1201,1973,308,30.1668055,20.325,8.4,3.80324926392935,3.3374763041043,1
1202,1973,70,28.6175,25.72,9.48333333333333,3.86528074287601,1.18336169219395,1
1202,1973,248,28.6175,28.9166666666667,8.8,4.25712456874741,1.6055637508855,1
1202,1973,310,28.6175,23.1571428571429,9.35714285714286,3.93260963903654,1.01326186918688,1
1203,1973,246,27.977222,29.9,10.6,4.06216566385787,3.01847176052348,0
1203,1973,309,27.977222,24.9,10,4.13420609564723,1.67372640231646,0
1206,1973,68,29.4439813333333,20.6166666666667,7.63333333333333,2.79748456620978,0.509024001819363,1
1206,1973,249,29.4439813333333,28.4833333333333,7.26,3.1975296068486,0.797326999469609,1
1206,1973,311,29.4439813333333,21.2666666666667,7.28333333333333,2.91162576425699,1.06240924000415,1
1207,1973,65,30.128611,19.5375,8.1625,3.08534443224368,0.837030883103274,1
1207,1973,249,30.128611,29.54,8.375,3.24337329646859,1.00356817179924,1
1207,1973,311,30.128611,21.1625,7.3375,2.9656595892977,1.06686359035353,1
1208,1973,70,28.7898146666667,24.4166666666667,9.66666666666667,3.67579421456528,1.22215647475956,1
1208,1973,248,28.7898146666667,28.96,9,4.00578653524031,1.05883114983902,1
1208,1973,308,28.7898146666667,22.9555555555556,9.31666666666667,3.94540620055806,1.09750038740161,1
1209,1973,247,27.909167,28.3,7.2,4.41570316103327,3.90399083373088,1
1209,1973,310,27.909167,25.6,7.6,4.06936857615192,3.82602929226117,0
1210,1973,68,29.3055554,21,7.7,2.74641584793575,1.19045679571782,1
1210,1973,243,29.3055554,27.91,7.54,3.29346368185877,1.43667841865186,1
1210,1973,311,29.3055554,21.45,7.41666666666667,3.30603163587118,1.74225404932422,0
1211,1973,66,28.1086805,23.5666666666667,7.53333333333333,2.73133260572443,1.42158106414147,0
1211,1973,246,28.1086805,28.6,7.925,3.26365796764009,1.84679990098587,1
1211,1973,309,28.1086805,24.1,8.3,2.79819555095356,1.76267388833296,1
1212,1973,247,27.563611,28.6142857142857,6.46666666666667,2.98146430175628,0.945072332496374,1
1212,1973,310,27.563611,23.8714285714286,6.92857142857143,2.93598226914822,1.46275924744554,1
1214,1973,72,28.8434263333333,25.7333333333333,9.3,3.67933404127041,1.11797909115896,1
1214,1973,248,28.8434263333333,29.5,8.96666666666667,4.00174182509602,1.13140177815771,1
1214,1973,308,28.8434263333333,22.5888888888889,8.85,3.86576962091068,1.42531473369352,1
1215,1973,248,28.09,28.3,6.95,2.82967768922391,0.418052223613636,1
1215,1973,310,28.09,23.1333333333333,6.9,2.8514769175665,0.830296568256627,1
1217,1973,72,27.969583,26.75,8.55,3.75910489900343,2.8297662331196,1
1217,1973,246,27.969583,28.9,10.15,4.55229669638102,2.93558410071771,1
1217,1973,309,27.969583,25.2333333333333,9.85,4.07533162304017,3.35331930141769,1
1219,1973,247,28.637222,29.7,7.6,2.94654202936322,0.0525924501191706,0
1219,1973,308,28.637222,23.9,7.45,2.45272775142377,0.920681080175448,0
1220,1973,73,28.6395835,24.6,10.1,2.88786862767805,3.5802497114634,1
1220,1973,247,28.6395835,29.0666666666667,8.33333333333333,3.27386893316224,3.65713075579936,0
1220,1973,308,28.6395835,23.16,8.24,3.23899212845303,3.74733702368551,0
1221,1973,246,27.3723611666667,29.6833333333333,7.56666666666667,3.06758771065442,0.176890166796748,0
1221,1973,309,27.3723611666667,25,6.78888888888889,2.77785262135932,0.561455364717313,0
1223,1973,247,28.724861,28.55,9.25,3.935153422817,2.62655087752307,1
1223,1973,308,28.724861,23.35,7.9,3.19867311755068,2.8823395861989,1
1224,1973,72,27.914167,24.1375,7.5875,2.84607149899958,-0.000250031255209283,1
1224,1973,247,27.914167,28.7666666666667,7.85,3.41455225152396,0.298992863597647,1
1224,1973,310,27.914167,23.0666666666667,7.1375,3.07972869345804,0.150572858479374,1
1227,1973,248,27.995833,28.55,9.5,4.63239617224168,3.54731588979215,0
1227,1973,309,27.995833,24.3,8.9,4.38127635328318,3.91022138348152,0
1228,1973,71,28.0775,26.4333333333333,9.06666666666667,3.18910366653453,0.390464267094807,1
1228,1973,248,28.0775,28.6,8.55,3.62859852322901,0.109750863959119,1
1228,1973,310,28.0775,24,8.85,3.45883716110857,0.628875290539805,1
1229,1973,247,28.631667,30.2,8,2.86220088092947,-0.382725621138675,1
1229,1973,308,28.631667,23.85,7.55,2.10291389786498,1.06419336179765,0
1230,1973,73,28.5735186666667,25.1857142857143,7.6,1.91102289005487,-0.824558373417717,0
1230,1973,248,28.5735186666667,29.575,7.325,2.64652934445396,-0.371426065884742,0
1230,1973,310,28.5735186666667,22.6285714285714,6.55714285714286,2.07944154167983,-0.283879786502042,0
1231,1973,72,28.835278,26.0571428571429,7.74285714285714,3.15529684322533,1.96120081201181,1
1231,1973,247,28.835278,28.94,7.34,3.42113071936961,1.89220794052486,1
1231,1973,308,28.835278,22.4142857142857,7.27142857142857,3.33005935382882,1.55386479596784,1
1232,1973,67,26.943611,25.4888888888889,8.69047619047619,3.12705289088135,0.48749832570941,1
1232,1973,243,26.943611,28.2,8.46666666666667,3.73265707645982,0.812114470266164,0
1232,1973,309,26.943611,25.1736842105263,8.43684210526316,3.12569810659284,0.780724037547901,1
1234,1973,73,28.3418055,25,8.125,3.16230547337981,0.986376339440843,0
1234,1973,247,28.3418055,29.1,7.2,3.55134004009187,1.21298163765392,0
1234,1973,308,28.3418055,23.8,7.875,2.97374225566238,0.551583616238158,0
1236,1973,71,27.7394444,24.8375,9.1875,3.51920261485306,0.332894415273329,0
1236,1973,247,27.7394444,28.475,7.525,3.21707420292157,-0.0642718900201404,1
1236,1973,310,27.7394444,23.5444444444444,8.01666666666667,3.12518034074088,-0.085993713166976,1
1238,1973,247,28.616389,NA,7.9,3.14587493198371,0.0525924501191706,0
1238,1973,308,28.616389,24.9,8.4,2.69732623773923,0.830295667354914,1
1239,1973,170,30.429097,27.0266666666667,6.59333333333333,2.46628998562612,1.33298148488947,0
1239,1973,242,30.429097,28.8923076923077,6.5,2.68344220031678,0.821946029846131,1
1239,1973,308,30.429097,20.1076923076923,6.96666666666667,1.75958057086382,0.993097344420136,0
1240,1973,67,28.0597225,21.84,7.98,2.80626524859917,3.08016532952882,1
1240,1973,246,28.0597225,28.225,8.6,3.25828882722504,3.0879695550204,1
1240,1973,309,28.0597225,22.9333333333333,8.32,3.04185220916754,3.11047067902415,1
1241,1973,71,28.2124305,25.675,8.9125,3.2861605716738,2.18484268151249,1
1241,1973,248,28.2124305,29.12,7.6,3.44553319548221,2.65962996849966,1
1241,1973,310,28.2124305,22.95,7.1875,3.10984190384407,2.15070059343948,1
1242,1973,248,28.866111,29.1,7.9,3.68987895444702,3.53834721980939,1
1242,1973,308,28.866111,22.8666666666667,6.9,3.58490686373096,3.33967652501391,1
1243,1973,247,27.821759,27.72,6.175,2.75906012200995,0.515215972067284,0
1243,1973,310,27.821759,23.4444444444444,6.55,2.43449016387398,0.424831910599014,0
1246,1973,248,28.916389,29.12,8.6,3.00508836847802,-0.120361356671184,1
1246,1973,308,28.916389,22.5333333333333,8.84,2.88278751453786,0.104179818909664,1
1247,1973,170,30.3683335,28.65,9.25,3.82690075201131,3.58240720960342,1
1247,1973,241,30.3683335,30.2,10.3,4.02784857093374,3.82264519427693,1
1247,1973,308,30.3683335,19.9,8.45,4.8373924012355,4.5605388618425,1
1248,1973,67,27.8555555,24.65,8.65,3.27827616814965,1.89686995363067,1
